Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time (s),CalculationTime (s),Roll (deg),SteeringAngle (deg),RollRate (deg),ControlInput (deg),gy (rad/s),gz (rad/s),ax (g),ay (g),az (g),imu_read_timing (s),SteerMotorCurrent (A)
10:33:42.111416,9.18530,0.00525,-0.40229,-20.30432,0.22204,0.91297,-0.00028,-0.00329,-0.01452,0.01940,0.99162,9.17483,0.00000
10:33:42.120630,9.19554,0.00531,-0.40043,-20.30595,0.28329,0.91784,0.00384,-0.00100,-0.01604,0.01629,0.98905,9.18488,0.00977
10:33:42.131146,9.20606,0.00547,-0.40016,-20.30757,0.02954,0.92270,-0.00044,-0.00039,-0.01409,0.01739,0.98997,9.19541,0.00733
10:33:42.142227,9.21712,0.00612,-0.39828,-20.30757,0.00329,0.92270,-0.00151,0.00098,-0.01537,0.01952,0.98869,9.20603,0.01465
10:33:42.153391,9.22827,0.00652,-0.39817,-20.30919,0.02954,0.92757,0.00048,-0.00146,-0.01476,0.01726,0.99229,9.21699,0.01709
10:33:42.163484,9.23839,0.00629,-0.39607,-20.31081,0.17829,0.93243,0.00124,0.00022,-0.01135,0.01781,0.98869,9.22707,0.01709
10:33:42.173967,9.24886,0.00640,-0.39734,-20.31243,0.06454,0.93243,0.00170,-0.00299,-0.01263,0.01531,0.99082,9.23707,0.00244
10:33:42.184169,9.25836,0.00553,-0.39832,-20.31243,-0.16296,0.93730,0.00140,-0.00161,-0.01202,0.01824,0.98686,9.24763,0.00000
10:33:42.193565,9.26848,0.00530,-0.39451,-20.31243,0.20454,0.93730,-0.00181,-0.00100,-0.01299,0.01940,0.98777,9.25799,0.01954
10:33:42.204691,9.27960,0.00537,-0.39434,-20.31405,-0.29421,0.94216,0.00445,-0.00268,-0.01122,0.02141,0.99119,9.26898,0.01954
10:33:42.216696,9.29133,0.00673,-0.39422,-20.31568,0.00329,0.94703,-0.00059,0.00129,-0.01037,0.01763,0.98997,9.27942,0.00000
10:33:42.226180,9.30109,0.00613,-0.39235,-20.31568,0.27454,0.94703,-0.00105,-0.00024,-0.00836,0.01641,0.99174,9.29005,0.01709
10:33:42.236852,9.31175,0.00658,-0.39225,-20.31568,0.14329,0.94703,0.00277,-0.00161,-0.01196,0.01598,0.98997,9.30041,0.00488
10:33:42.247043,9.32196,0.00643,-0.39356,-20.31568,-0.12796,0.94703,-0.00212,-0.00039,-0.01232,0.01763,0.98905,9.31132,0.00733
10:33:42.257718,9.33263,0.00661,-0.39420,-20.31568,0.02079,0.94703,0.00292,0.00068,-0.01299,0.01659,0.99168,9.32138,0.00244
10:33:42.268351,9.34247,0.00609,-0.39085,-20.31568,0.10829,0.94703,0.00201,-0.00406,-0.01318,0.02019,0.99064,9.33118,0.01709
10:33:42.277839,9.35274,0.00594,-0.38961,-20.31568,0.10829,0.94703,0.00109,0.00129,-0.01135,0.01775,0.98954,9.34140,0.01465
10:33:42.288953,9.36385,0.00669,-0.38650,-20.31568,0.25704,0.94703,-0.00089,-0.00253,-0.01604,0.01812,0.98966,9.35195,0.00244
10:33:42.298807,9.37371,0.00619,-0.38520,-20.31568,-0.06671,0.94703,0.00262,-0.00192,-0.01525,0.01995,0.99033,9.36232,0.00488
10:33:42.308859,9.38375,0.00598,-0.38520,-20.31568,-0.00546,0.94703,0.00384,-0.00008,-0.01562,0.01775,0.98997,9.37241,0.01221
10:33:42.318944,9.39386,0.00553,-0.38305,-20.31568,0.13454,0.94703,0.00094,0.00022,-0.01452,0.01848,0.98850,9.38319,0.01465
10:33:42.329926,9.40415,0.00539,-0.38375,-20.31568,-0.11921,0.94703,-0.00181,-0.00100,-0.01440,0.01830,0.98972,9.39348,0.01221
10:33:42.339678,9.41459,0.00546,-0.38739,-20.31568,-0.28546,0.94703,0.00170,-0.00024,-0.01690,0.01690,0.98972,9.40393,0.00488
10:33:42.350983,9.42589,0.00634,-0.38515,-20.31568,0.14329,0.94703,-0.00059,-0.00299,-0.01494,0.01848,0.98991,9.41461,0.00977
10:33:42.361967,9.43686,0.00659,-0.38698,-20.31568,-0.10171,0.94703,0.00201,0.00068,-0.01580,0.01684,0.99131,9.42530,0.00488
10:33:42.373009,9.44791,0.00728,-0.38926,-20.31568,-0.16296,0.94703,0.00094,-0.00008,-0.01562,0.01702,0.98997,9.43612,0.00000
10:33:42.382087,9.45698,0.00598,-0.39215,-20.31568,-0.22421,0.94703,0.00063,-0.00390,-0.01537,0.01677,0.99064,9.44586,0.01465
10:33:42.392617,9.46751,0.00598,-0.39494,-20.31568,-0.21546,0.94703,-0.00135,-0.00253,-0.01183,0.01684,0.98844,9.45616,0.01709
10:33:42.403256,9.47723,0.00535,-0.39606,-20.31568,-0.16296,0.94703,0.00109,-0.00192,-0.01476,0.01818,0.98942,9.46673,0.01465
10:33:42.413653,9.48856,0.00604,-0.39840,-20.31568,-0.16296,0.94703,0.00231,-0.00008,-0.01372,0.01677,0.99168,9.47726,0.00244
10:33:42.424386,9.49930,0.00642,-0.40125,-20.31568,-0.28546,0.94703,0.00277,-0.00329,-0.01281,0.01757,0.98918,9.48782,0.00244
10:33:42.435649,9.51054,0.00730,-0.40472,-20.31568,-0.17171,0.94703,0.00384,0.00037,-0.01080,0.01537,0.98686,9.49813,0.00244
10:33:42.445405,9.52030,0.00657,-0.40589,-20.31568,-0.21546,0.94703,0.00002,-0.00192,-0.01226,0.01867,0.99052,9.50903,0.00000
10:33:42.455871,9.53078,0.00684,-0.41150,-20.31568,-0.47796,0.94703,0.00124,-0.00115,-0.00836,0.01659,0.98911,9.51962,0.00977
10:33:42.467093,9.54087,0.00675,-0.41369,-20.31568,-0.01421,0.94703,0.00002,0.00129,-0.01135,0.01488,0.99058,9.53038,0.00488
10:33:42.477014,9.55140,0.00692,-0.41188,-20.31568,-0.18921,0.94703,-0.00135,0.00053,-0.01482,0.02135,0.98930,9.54007,0.00244
10:33:42.485889,9.56079,0.00594,-0.41521,-20.31568,-0.41671,0.94703,0.00048,-0.00085,-0.01244,0.01781,0.99021,9.54944,0.00000
10:33:42.496461,9.57137,0.00617,-0.41845,-20.31568,-0.16296,0.94703,0.00292,-0.00085,-0.01531,0.01537,0.98930,9.56000,0.00000
10:33:42.506540,9.58101,0.00544,-0.41799,-20.31568,-0.12796,0.94703,-0.00135,-0.00176,-0.01305,0.01909,0.98783,9.57031,0.00244
10:33:42.516900,9.59179,0.00599,-0.42118,-20.31568,-0.22421,0.94703,-0.00044,-0.00146,-0.01519,0.01604,0.99155,9.58043,0.00000
10:33:42.528018,9.60293,0.00689,-0.42234,-20.31568,-0.20671,0.94703,0.00109,0.00297,-0.01555,0.01848,0.98869,9.59230,0.00000
10:33:42.539400,9.61428,0.00788,-0.42599,-20.31568,-0.28546,0.94703,-0.00089,-0.00100,-0.01647,0.01592,0.98850,9.60188,0.00000
10:33:42.548656,9.62355,0.00605,-0.42814,-20.31568,-0.23296,0.94703,0.00216,0.00037,-0.01446,0.01720,0.98826,9.61224,0.00000
10:33:42.559456,9.63437,0.00651,-0.43622,-20.31568,-0.41671,0.94703,-0.00028,-0.00176,-0.01501,0.01305,0.98857,9.62373,0.00000
10:33:42.569662,9.64458,0.00564,-0.43899,-20.31568,-0.35546,0.94703,0.00017,0.00007,-0.01354,0.01781,0.99040,9.63413,0.00000
10:33:42.581374,9.65627,0.00658,-0.44081,-20.31568,-0.38171,0.94703,0.00094,-0.00085,-0.01183,0.01903,0.98759,9.64436,0.00000
10:33:42.592121,9.66701,0.00696,-0.44449,-20.31568,-0.16296,0.94703,0.00369,-0.00360,-0.01305,0.01458,0.99119,9.65562,0.00244
10:33:42.601333,9.67624,0.00600,-0.44996,-20.31568,-0.32046,0.94703,0.00094,-0.00146,-0.01293,0.01403,0.98863,9.66579,0.00244
10:33:42.611749,9.68666,0.00620,-0.45464,-20.31568,-0.54796,0.94703,0.00491,-0.00024,-0.01305,0.01714,0.98911,9.67540,0.00488
10:33:42.621939,9.69684,0.00601,-0.46161,-20.31568,-0.47796,0.94703,0.00109,-0.00070,-0.01354,0.01391,0.99186,9.68542,0.00000
10:33:42.632446,9.70735,0.00616,-0.46929,-20.31568,-0.47796,0.94703,-0.00303,0.00144,-0.01458,0.01324,0.99015,9.69598,0.00244
10:33:42.643539,9.71845,0.00689,-0.47771,-20.31568,-0.61796,0.94703,0.00033,-0.00161,-0.01440,0.01434,0.99046,9.70711,0.00000
10:33:42.653032,9.72793,0.00605,-0.48149,-20.31568,-0.47796,0.94703,0.00109,0.00053,-0.01488,0.01690,0.99040,9.71662,0.00000
10:33:42.663583,9.73849,0.00578,-0.48188,-20.31568,-0.31171,0.94703,-0.00105,0.00022,-0.01366,0.01958,0.99186,9.72785,0.00000
10:33:42.675505,9.74994,0.00680,-0.48524,-20.31568,-0.37296,0.94703,0.00017,-0.00054,-0.01379,0.01653,0.98722,9.73835,0.00000
10:33:42.684521,9.75943,0.00614,-0.48763,-20.31568,-0.21546,0.94703,0.00048,0.00007,-0.01623,0.01555,0.98887,9.74807,0.00000
10:33:42.694913,9.76981,0.00617,-0.49252,-20.31568,-0.29421,0.94703,0.00140,-0.00054,-0.01372,0.01372,0.98857,9.75844,0.00000
10:33:42.705023,9.77992,0.00606,-0.49485,-20.31568,-0.32921,0.94703,0.00094,-0.00100,-0.01592,0.01690,0.98802,9.76858,0.00000
10:33:42.715442,9.79034,0.00612,-0.49741,-20.31568,-0.44296,0.94703,-0.00303,0.00083,-0.00927,0.01806,0.98789,9.77903,0.00000
10:33:42.724933,9.79985,0.00526,-0.50647,-20.31568,-0.17171,0.94703,-0.00105,0.00328,-0.02135,0.00726,0.98747,9.78919,0.00488
10:33:42.735993,9.81090,0.00595,-0.50521,-20.31568,-0.61796,0.94703,0.00094,0.00053,-0.01153,0.02440,0.98820,9.79974,0.00000
10:33:42.745631,9.82054,0.00535,-0.50593,-20.31568,-0.44296,0.94703,0.00231,-0.00054,-0.01379,0.01995,0.98857,9.81008,0.00000
10:33:42.757556,9.83246,0.00678,-0.51242,-20.31568,-0.67046,0.94703,0.00048,-0.00008,-0.01299,0.01653,0.98875,9.82118,0.00000
10:33:42.765996,9.84091,0.00501,-0.51855,-20.31568,-0.29421,0.94703,-0.00059,0.00160,-0.01366,0.01171,0.98911,9.83106,0.00000
10:33:42.777797,9.85269,0.00659,-0.52619,-20.31568,-0.67921,0.94703,-0.00227,0.00114,-0.01440,0.01446,0.98777,9.84133,0.00000
10:33:42.787663,9.86257,0.00624,-0.53635,-20.31568,-0.72296,0.94703,-0.00044,0.00053,-0.01244,0.01171,0.99155,9.85128,0.00000
10:33:42.797685,9.87258,0.00605,-0.54472,-20.31568,-0.66171,0.94703,0.00124,-0.00054,-0.01299,0.01293,0.99137,9.86126,0.00000
10:33:42.809409,9.88430,0.00741,-0.55208,-20.31568,-0.60046,0.94703,-0.00013,0.00037,-0.01452,0.01446,0.98979,9.87302,0.00000
10:33:42.818214,9.89311,0.00601,-0.55707,-20.31568,-0.59171,0.94703,-0.00105,0.00144,-0.01183,0.01507,0.98783,9.88202,0.00000
10:33:42.828690,9.90357,0.00597,-0.57099,-20.31568,-0.86296,0.94703,0.00063,0.00022,-0.01513,0.00866,0.99119,9.89222,0.00000
10:33:42.838799,9.91371,0.00574,-0.57849,-20.31568,-0.72296,0.94703,0.00170,-0.00070,-0.01275,0.01470,0.99015,9.90303,0.00000
10:33:42.849279,9.92418,0.00601,-0.58871,-20.31568,-0.88046,0.94703,0.00048,0.00114,-0.01000,0.01238,0.98710,9.91290,0.00000
10:33:42.859819,9.93473,0.00620,-0.59780,-20.31568,-0.85421,0.94703,-0.00364,0.00098,-0.00982,0.01379,0.98844,9.92334,0.00000
10:33:42.869995,9.94491,0.00617,-0.60633,-20.31568,-0.78421,0.94703,0.00033,0.00144,-0.01183,0.01385,0.98936,9.93421,0.00000
10:33:42.881323,9.95621,0.00667,-0.61266,-20.31568,-0.88046,0.94703,0.00292,0.00129,-0.01147,0.01708,0.98789,9.94478,0.00000
10:33:42.891856,9.96677,0.00626,-0.62019,-20.31568,-0.66171,0.94703,0.00201,-0.00100,-0.01226,0.01305,0.98881,9.95543,0.00000
10:33:42.901912,9.97681,0.00594,-0.63271,-20.31568,-0.90671,0.94703,0.00262,0.00037,-0.01275,0.00952,0.98857,9.96547,0.00000
10:33:42.912434,9.98734,0.00626,-0.64165,-20.31568,-0.73171,0.94703,0.00155,0.00053,-0.01342,0.01183,0.98979,9.97599,0.00000
10:33:42.922715,9.99761,0.00617,-0.64946,-20.31568,-0.82796,0.94703,-0.00089,0.00098,-0.01208,0.01385,0.98936,9.98622,0.00000
10:33:42.932788,10.00769,0.00593,-0.65807,-20.31568,-0.86296,0.94703,-0.00456,0.00129,-0.01360,0.01311,0.98899,9.99637,0.00000
10:33:42.943450,10.01836,0.00624,-0.66746,-20.31568,-0.97671,0.94703,0.00033,-0.00085,-0.01446,0.01391,0.98905,10.00700,0.00000
10:33:42.953627,10.02816,0.00582,-0.67155,-20.31405,-0.76671,0.94216,0.00262,0.00068,-0.01287,0.01684,0.98777,10.01708,0.00000
10:33:42.964749,10.03894,0.00640,-0.67977,-20.31405,-0.77546,0.94216,0.00048,0.00236,-0.01434,0.01305,0.98808,10.02824,0.00000
10:33:42.975304,10.05020,0.00697,-0.69246,-20.31405,-0.83671,0.94216,0.00017,0.00251,-0.01763,0.00726,0.99113,10.03802,0.00000
10:33:42.984448,10.05936,0.00624,-0.70246,-20.31243,-0.72296,0.94216,0.00476,-0.00146,-0.01476,0.00903,0.98924,10.04800,0.00000
10:33:42.994709,10.06960,0.00612,-0.71443,-20.31243,-0.87171,0.93730,-0.00044,0.00160,-0.01647,0.00854,0.98820,10.05827,0.00000
10:33:43.005400,10.08030,0.00602,-0.72373,-20.31243,-0.75796,0.93730,-0.00319,-0.00070,-0.01580,0.01049,0.98741,10.06901,0.00000
10:33:43.016014,10.09092,0.00630,-0.73031,-20.31243,-0.76671,0.93730,0.00338,0.00144,-0.01494,0.01348,0.99174,10.07960,0.00000
10:33:43.026057,10.10096,0.00597,-0.73806,-20.31243,-0.78421,0.93730,-0.00120,0.00114,-0.01745,0.01183,0.98881,10.08978,0.00000
10:33:43.036931,10.11181,0.00631,-0.74597,-20.31243,-0.85421,0.93730,-0.00105,-0.00039,-0.01592,0.01251,0.99113,10.10013,0.00000
